2011 (84th),ACTOR IN A LEADING ROLE,"Brad Pitt -- Moneyball {""Billy Beane""}",No,,
2012 (85th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To SIMON CLUTTERBUCK, JAMES JACOBS and DR. RICHARD DORLING for the development of the Tissue Physically-Based Character Simulation Framework. This framework faithfully and robustly simulates the effects of anatomical structures underlying a character's skin. The resulting dynamic and secondary motions provide a new level of realism to computer-generated creatures. [Digital Imaging Technology]",Yes,,
2012 (85th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To J.P. LEWIS, MATT CORDNER and NICKSON FONG for the invention and publication of the Pose Space Deformation technique. Pose Space Deformation (PSD) introduced the use of novel sparse data interpolation techniques to the task of shape interpolation. The controllability and ease of achieving artistic intent have led to PSD being a foundational technique in the creation of computer-generated characters. [Digital Imaging Technology]",Yes,,
2012 (85th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To LAWRENCE KESTELOOT, DREW OLBRICH and DANIEL WEXLER for the creation of the Light system for computer graphics lighting at PDI/DreamWorks. Virtually unchanged from its original incarnation over 15 years ago, Light is still in continuous use due to its emphasis on interactive responsiveness, final-quality interactive render preview, scalable architecture and powerful user-configurable spreadsheet interface. [Digital Imaging Technology]",Yes,,
2012 (85th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To RICHARD MALL for the design and development of the Matthews Max Menace Arm. Highly sophisticated and well-engineered, the Max Menace Arm is a safe and adjustable device that allows rapid, precise positioning of lighting fixtures, cameras or accessories. On-set or on location, this compact and highly portable structure is often used where access is limited due to restrictions on attaching equipment to existing surfaces. [Stage Operations]",Yes,,
2012 (85th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To STEVE LaVIETES, BRIAN HALL and JEREMY SELAN for the creation of the Katana computer graphics scene management and lighting software at Sony Pictures Imageworks. Katana's unique design, featuring a deferred evaluation procedural node-graph, provides a highly efficient lighting and rendering workflow. It allows artists to non-destructively edit scenes too complex to fit into computer memory, at scales ranging from a single object up to an entire detailed city. [Digital Imaging Technology]",Yes,,
2012 (85th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To THEODORE KIM, NILS THUEREY, DR. MARKUS GROSS and DOUG JAMES for the invention, publication and dissemination of Wavelet Turbulence software. This technique allowed for fast, art-directable creation of highly detailed gas simulation, making it easier for the artist to control the appearance of these effects in the final image. [Digital Imaging Technology]",Yes,,
2012 (85th),SHORT FILM (Animated),Adam and Dog -- Minkyu Lee,No,,
2012 (85th),SHORT FILM (Animated),Asad -- Bryan Buckley and Mino Jarjoura,No,,
2012 (85th),SHORT FILM (Animated),Buzkashi Boys -- Sam French and Ariel Nasr,No,,
2012 (85th),SHORT FILM (Animated),Curfew -- Shawn Christensen,Yes,,
2012 (85th),SHORT FILM (Animated),Death of a Shadow (Dood van een Schaduw) -- Tom Van Avermaet and Ellen De Waele,No,,
2012 (85th),SHORT FILM (Animated),Fresh Guacamole -- PES,No,,
2012 (85th),SHORT FILM (Animated),Head over Heels -- Timothy Reckart and Fodhla Cronin O'Reilly,No,,
2012 (85th),SHORT FILM (Animated),Henry -- Yan England,No,,
2012 (85th),SHORT FILM (Animated),"Maggie Simpson in ""The Longest Daycare"" -- David Silverman",No,,
2012 (85th),SHORT FILM (Animated),Paperman -- John Kahrs,Yes,,
2012 (85th),SHORT FILM (Animated),SHORT FILM (Live Action),No,,
2012 (85th),SOUND EDITING,Argo -- Erik Aadahl and Ethan Van der Ryn,No,,
2012 (85th),SOUND EDITING,Django Unchained -- Wylie Stateman,No,,
2012 (85th),SOUND EDITING,Life of Pi -- Eugene Gearty and Philip Stockton,No,,
2012 (85th),SOUND EDITING,Skyfall -- Per Hallberg and Karen Baker Landers,Yes,,[NOTE: A tie. The other winning film in this category was Zero Dark Thirty.]
2012 (85th),SOUND EDITING,Zero Dark Thirty -- Paul N.J. Ottosson,Yes,,[NOTE: A tie. The other winning film in this category was Skyfall.]
2012 (85th),SOUND MIXING,"Argo -- John Reitz, Gregg Rudloff and Jose Antonio Garcia",No,,
2012 (85th),SOUND MIXING,"Les Misérables -- Andy Nelson, Mark Paterson and Simon Hayes",Yes,,
2012 (85th),SOUND MIXING,"Life of Pi -- Ron Bartlett, D.M. Hemphill and Drew Kunin",No,,
2012 (85th),SOUND MIXING,"Lincoln -- Andy Nelson, Gary Rydstrom and Ronald Judkins",No,,
2012 (85th),SOUND MIXING,"Skyfall -- Scott Millan, Greg P. Russell and Stuart Wilson",No,,
2012 (85th),VISUAL EFFECTS,"Life of Pi -- Bill Westenhofer, Guillaume Rocheron, Erik-Jan De Boer and Donald R. Elliott",Yes,,
2012 (85th),VISUAL EFFECTS,"Marvel's The Avengers -- Janek Sirrs, Jeff White, Guy Williams and Dan Sudick",No,,
2012 (85th),VISUAL EFFECTS,"Prometheus -- Richard Stammers, Trevor Wood, Charley Henley and Martin Hill",No,,
2012 (85th),VISUAL EFFECTS,"Snow White and the Huntsman -- Cedric Nicolas-Troyan, Philip Brennan, Neil Corbould and Michael Dawson",No,,
2012 (85th),VISUAL EFFECTS,"The Hobbit: An Unexpected Journey -- Joe Letteri, Eric Saindon, David Clayton and R. Christopher White",No,,
2012 (85th),WRITING (Adapted Screenplay),Argo -- Screenplay by Chris Terrio,Yes,,
2012 (85th),WRITING (Adapted Screenplay),Beasts of the Southern Wild -- Screenplay by Lucy Alibar & Benh Zeitlin,No,,
2012 (85th),WRITING (Adapted Screenplay),Life of Pi -- Screenplay by David Magee,No,,
2012 (85th),WRITING (Adapted Screenplay),Lincoln -- Screenplay by Tony Kushner,No,,
2012 (85th),WRITING (Adapted Screenplay),Silver Linings Playbook -- Screenplay by David O. Russell,No,,
2012 (85th),WRITING (Original Screenplay),Amour -- Written by Michael Haneke,No,,
2012 (85th),WRITING (Original Screenplay),Django Unchained -- Written by Quentin Tarantino,Yes,,
2012 (85th),WRITING (Original Screenplay),Flight -- Written by John Gatins,No,,
2012 (85th),WRITING (Original Screenplay),Moonrise Kingdom -- Written by Wes Anderson & Roman Coppola,No,,
2012 (85th),WRITING (Original Screenplay),Zero Dark Thirty -- Written by Mark Boal,No,,
2013 (86th),ACTOR IN A LEADING ROLE,"Bruce Dern -- Nebraska {""Woody Grant""}",No,,
2013 (86th),ACTOR IN A LEADING ROLE,"Chiwetel Ejiofor -- 12 Years a Slave {""Solomon Northup""}",No,,
2013 (86th),ACTOR IN A LEADING ROLE,"Christian Bale -- American Hustle {""Irving Rosenfeld""}",No,,
2013 (86th),ACTOR IN A LEADING ROLE,"Leonardo DiCaprio -- The Wolf of Wall Street {""Jordan Belfort""}",No,,
2013 (86th),ACTOR IN A LEADING ROLE,"Matthew McConaughey -- Dallas Buyers Club {""Ron Woodroof""}",Yes,,
2013 (86th),ACTOR IN A SUPPORTING ROLE,"Barkhad Abdi -- Captain Phillips {""Muse""}",No,,
2013 (86th),ACTOR IN A SUPPORTING ROLE,"Bradley Cooper -- American Hustle {""Richie DiMaso""}",No,,
2013 (86th),ACTOR IN A SUPPORTING ROLE,"Jared Leto -- Dallas Buyers Club {""Rayon""}",Yes,,
2013 (86th),ACTOR IN A SUPPORTING ROLE,"Jonah Hill -- The Wolf of Wall Street {""Donnie Azoff""}",No,,
2013 (86th),ACTOR IN A SUPPORTING ROLE,"Michael Fassbender -- 12 Years a Slave {""Edwin Epps""}",No,,
2013 (86th),ACTRESS IN A LEADING ROLE,"Amy Adams -- American Hustle {""Sydney Prosser""}",No,,
2013 (86th),ACTRESS IN A LEADING ROLE,"Cate Blanchett -- Blue Jasmine {""Jasmine""}",Yes,,
2013 (86th),ACTRESS IN A LEADING ROLE,"Judi Dench -- Philomena {""Philomena""}",No,,
2013 (86th),ACTRESS IN A LEADING ROLE,"Meryl Streep -- August: Osage County {""Violet Weston""}",No,,
2013 (86th),ACTRESS IN A LEADING ROLE,"Sandra Bullock -- Gravity {""Ryan Stone""}",No,,
2013 (86th),ACTRESS IN A SUPPORTING ROLE,"Jennifer Lawrence -- American Hustle {""Rosalyn Rosenfeld""}",No,,
2013 (86th),ACTRESS IN A SUPPORTING ROLE,"Julia Roberts -- August: Osage County {""Barbara Weston""}",No,,
2013 (86th),ACTRESS IN A SUPPORTING ROLE,"June Squibb -- Nebraska {""Kate Grant""}",No,,
2013 (86th),ACTRESS IN A SUPPORTING ROLE,"Lupita Nyong'o -- 12 Years a Slave {""Patsey""}",Yes,,
2013 (86th),ACTRESS IN A SUPPORTING ROLE,"Sally Hawkins -- Blue Jasmine {""Ginger""}",No,,
2013 (86th),ANIMATED FEATURE FILM,"Despicable Me 2 -- Chris Renaud, Pierre Coffin and Chris Meledandri",No,,
2013 (86th),ANIMATED FEATURE FILM,Ernest & Celestine -- Benjamin Renner and Didier Brunner,No,,
2013 (86th),ANIMATED FEATURE FILM,"Frozen -- Chris Buck, Jennifer Lee and Peter Del Vecho",Yes,,
2013 (86th),ANIMATED FEATURE FILM,"The Croods -- Chris Sanders, Kirk DeMicco and Kristine Belson",No,,
2013 (86th),ANIMATED FEATURE FILM,The Wind Rises -- Hayao Miyazaki and Toshio Suzuki,No,,
2013 (86th),BEST PICTURE,"12 Years a Slave -- Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen and Anthony Katagas, Producers",Yes,,
2013 (86th),BEST PICTURE,"American Hustle -- Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",No,,
2013 (86th),BEST PICTURE,"Captain Phillips -- Scott Rudin, Dana Brunetti and Michael De Luca, Producers",No,,
2013 (86th),BEST PICTURE,"Dallas Buyers Club -- Robbie Brenner and Rachel Winter, Producers",No,,
2013 (86th),BEST PICTURE,"Gravity -- Alfonso Cuarón and David Heyman, Producers",No,,
2013 (86th),BEST PICTURE,"Her -- Megan Ellison, Spike Jonze and Vincent Landay, Producers",No,,
2013 (86th),BEST PICTURE,"Nebraska -- Albert Berger and Ron Yerxa, Producers",No,,
2013 (86th),BEST PICTURE,"Philomena -- Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers",No,,
2013 (86th),BEST PICTURE,"The Wolf of Wall Street -- Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",No,,
2013 (86th),CINEMATOGRAPHY,Gravity -- Emmanuel Lubezki,Yes,,
2013 (86th),CINEMATOGRAPHY,Inside Llewyn Davis -- Bruno Delbonnel,No,,
2013 (86th),CINEMATOGRAPHY,Nebraska -- Phedon Papamichael,No,,
2013 (86th),CINEMATOGRAPHY,Prisoners -- Roger A. Deakins,No,,
2013 (86th),CINEMATOGRAPHY,The Grandmaster -- Philippe Le Sourd,No,,
2013 (86th),COSTUME DESIGN,12 Years a Slave -- Patricia Norris,No,,
2013 (86th),COSTUME DESIGN,American Hustle -- Michael Wilkinson,No,,
2013 (86th),COSTUME DESIGN,The Grandmaster -- William Chang Suk Ping,No,,
2013 (86th),COSTUME DESIGN,The Great Gatsby -- Catherine Martin,Yes,,
2013 (86th),COSTUME DESIGN,The Invisible Woman -- Michael O'Connor,No,,
2013 (86th),DIRECTING,12 Years a Slave -- Steve McQueen,No,,
2013 (86th),DIRECTING,American Hustle -- David O. Russell,No,,
2013 (86th),DIRECTING,Gravity -- Alfonso Cuarón,Yes,,
2013 (86th),DIRECTING,Nebraska -- Alexander Payne,No,,
2013 (86th),DIRECTING,The Wolf of Wall Street -- Martin Scorsese,No,,
2013 (86th),DOCUMENTARY (Feature),"20 Feet from Stardom -- Morgan Neville, Gil Friesen and Caitrin Rogers",Yes,,
2013 (86th),DOCUMENTARY (Feature),Cutie and the Boxer -- Zachary Heinzerling and Lydia Dean Pilcher,No,,
2013 (86th),DOCUMENTARY (Feature),Dirty Wars -- Richard Rowley and Jeremy Scahill,No,,
2013 (86th),DOCUMENTARY (Feature),The Act of Killing -- Joshua Oppenheimer and Signe Byrge Sørensen,No,,
2013 (86th),DOCUMENTARY (Feature),The Square -- Jehane Noujaim and Karim Amer,No,,
2013 (86th),DOCUMENTARY (Short Subject),CaveDigger -- Jeffrey Karoff,No,,
2013 (86th),DOCUMENTARY (Short Subject),Facing Fear -- Jason Cohen,No,,
2013 (86th),DOCUMENTARY (Short Subject),Karama Has No Walls -- Sara Ishaq,No,,
2013 (86th),DOCUMENTARY (Short Subject),Prison Terminal: The Last Days of Private Jack Hall -- Edgar Barens,No,,
2013 (86th),DOCUMENTARY (Short Subject),The Lady in Number 6: Music Saved My Life -- Malcolm Clarke and Nicholas Reed,Yes,,
2013 (86th),FILM EDITING,12 Years a Slave -- Joe Walker,No,,
2013 (86th),FILM EDITING,"American Hustle -- Jay Cassidy, Crispin Struthers and Alan Baumgarten",No,,
2013 (86th),FILM EDITING,Captain Phillips -- Christopher Rouse,No,,
2013 (86th),FILM EDITING,Dallas Buyers Club -- John Mac McMurphy and Martin Pensa,No,,
2013 (86th),FILM EDITING,Gravity -- Alfonso Cuarón and Mark Sanger,Yes,,
2013 (86th),FOREIGN LANGUAGE FILM,Omar -- Palestine,No,,
2013 (86th),FOREIGN LANGUAGE FILM,The Broken Circle Breakdown -- Belgium,No,,
2013 (86th),FOREIGN LANGUAGE FILM,The Great Beauty -- Italy,Yes,,
2013 (86th),FOREIGN LANGUAGE FILM,The Hunt -- Denmark,No,,
2013 (86th),FOREIGN LANGUAGE FILM,The Missing Picture -- Cambodia,No,,
2013 (86th),GORDON E. SAWYER AWARD,Peter W. Anderson,Yes,,
2013 (86th),HONORARY AWARD,"To Angela Lansbury, an entertainment icon who has created some of cinema's most memorable characters, inspiring generations of actors.",Yes,,
2013 (86th),HONORARY AWARD,"To Piero Tosi, a visionary whose incomparable costume designs shaped timeless, living art in motion pictures.",Yes,,
2013 (86th),HONORARY AWARD,To Steve Martin in recognition of his extraordinary talents and the unique inspiration he has brought to the art of motion pictures.,Yes,,
2013 (86th),JEAN HERSHOLT HUMANITARIAN AWARD,Angelina Jolie,Yes,,
2013 (86th),JOHN A. BONNER MEDAL OF COMMENDATION,"To Charles ""Tad"" Marburg in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.",Yes,,
2013 (86th),MAKEUP AND HAIRSTYLING,Dallas Buyers Club -- Adruitha Lee and Robin Mathews,Yes,,
2013 (86th),MAKEUP AND HAIRSTYLING,Jackass Presents: Bad Grandpa -- Stephen Prouty,No,,
2013 (86th),MAKEUP AND HAIRSTYLING,The Lone Ranger -- Joel Harlow and Gloria Pasqua-Casny,No,,
2013 (86th),MUSIC (Original Score),Gravity -- Steven Price,Yes,,
2013 (86th),MUSIC (Original Score),Her -- William Butler and Owen Pallett,No,,
2013 (86th),MUSIC (Original Score),Philomena -- Alexandre Desplat,No,,
2013 (86th),MUSIC (Original Score),Saving Mr. Banks -- Thomas Newman,No,,
2013 (86th),MUSIC (Original Score),The Book Thief -- John Williams,No,,
2013 (86th),MUSIC (Original Song),Alone Yet Not Alone from Alone Yet Not Alone -- Music by Bruce Broughton; Lyric by Dennis Spiegel,No,,"[NOTE: THIS IS NOT AN OFFICIAL NOMINATION. After the nominations were announced on January 16, 2014, it was determined that Mr. Broughton had taken actions in promoting the song that were inconsistent with the Academy's campaign regulations. The Board of Governors voted to rescind the nomination on January 29, and only four songs were included on the final ballot.]"
2013 (86th),MUSIC (Original Song),Happy from Despicable Me 2 -- Music and Lyric by Pharrell Williams,No,,
2013 (86th),MUSIC (Original Song),Let It Go from Frozen -- Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Yes,,
2013 (86th),MUSIC (Original Song),"Ordinary Love from Mandela: Long Walk to Freedom -- Music by Paul Hewson, Dave Evans, Adam Clayton and Larry Mullen; Lyric by Paul Hewson",No,,
2013 (86th),MUSIC (Original Song),The Moon Song from Her -- Music by Karen O; Lyric by Karen O and Spike Jonze,No,,
2013 (86th),PRODUCTION DESIGN,12 Years a Slave -- Production Design: Adam Stockhausen; Set Decoration: Alice Baker,No,,
2013 (86th),PRODUCTION DESIGN,American Hustle -- Production Design: Judy Becker; Set Decoration: Heather Loeffler,No,,
2013 (86th),PRODUCTION DESIGN,Gravity -- Production Design: Andy Nicholson; Set Decoration: Rosie Goodwin and Joanne Woollard,No,,
2013 (86th),PRODUCTION DESIGN,Her -- Production Design: K.K. Barrett; Set Decoration: Gene Serdena,No,,
2013 (86th),PRODUCTION DESIGN,The Great Gatsby -- Production Design: Catherine Martin; Set Decoration: Beverley Dunn,Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),"To all those who built and operated film laboratories, for over a century of service to the motion picture industry. Lab employees have contributed extraordinary efforts to achieve filmmakers' artistic expectations for special film processing and the production of billions of feet of release prints per year. This work has allowed an expanded motion picture audience and unequaled worldwide cinema experience. [Special Photographic]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To ANDRE GAUTHIER, BENOIT SEVIGNY, YVES BOUDREAULT and ROBERT LANCIAULT for the design and implementation of the FiLMBOX software application. FiLMBOX, the foundation of MotionBuilder, enables the real-time processing and control of devices and animation. For over two decades, its innovative architecture has been a basis for the development and evolution of new techniques in filmmaking, such as virtual production. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To EMMANUEL PRÉVINAIRE, JAN SPERLING, ETIENNE BRANDT and TONY POSTIAU for their development of the Flying-Cam SARAH 3.0 system. This battery-powered, radio-controlled, miniature helicopter camera system employs computer-assisted piloting and tele-operation in an airframe that utilizes GPS-assisted flight controls for aerial filming of unparalleled sophistication. Flying-Cam SARAH achieves shots impossible for full-size helicopters, cable systems or other traditional camera support devices. [Photography]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To ERIC VEACH for his foundational research on efficient Monte Carlo path tracing for image synthesis. Physically based rendering has transformed computer graphics lighting by more accurately simulating materials and lights, allowing digital artists to focus on cinematography rather than the intricacies of rendering. In his 1997 Ph.D. thesis and related publications, Veach formalized the principles of Monte Carlo path tracing and introduced essential optimization techniques, such as multiple importance sampling, which make physically based rendering computationally feasible. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To OFER ALON for the design and implementation of the ZBrush software tool for multi-resolution sculpting of digital models. ZBrush pioneered multi-resolution digital sculpting, transforming how artists conceive and realize their final designs. ZBrush has enabled artists to create models far more quickly and with much greater detail than previous approaches. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To ANDREW CAMENISCH, DAVID CARDWELL and TIBOR MADJAR for the concept and design, and to CSABA KOHEGYI and IMRE MAJOR for the implementation of the Mudbox software. Mudbox provides artists powerful new design capabilities that significantly advance the state of the art in multi-resolution digital sculpting for film production. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To COLIN DONCASTER, JOHANNES SAAM, AREITO ECHEVARRIA, JANNE KONTKANEN and CHRIS COOPER for the development, prototyping and promotion of technologies and workflows for deep compositing. Their contributions include early advancements in key deep compositing features such as layer and holdout-order independence, spatial and intra-element color correction, post-render depth of field, and precise blending of complex layer edges. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To DR. PETER HILLMAN for the long-term development and continued advancement of innovative, robust and complete toolsets for deep compositing. Dr. Hillman's ongoing contributions to standardized techniques and a common deep image file format have enabled advanced compositing workflows across the digital filmmaking industry. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To FLORIAN KAINZ, JEFFERY YOST, PHILIP HUBBARD and JIM HOURIHAN for the architecture and development of the Zeno application framework. For more than a decade, Zeno's flexible and robust design has allowed the creation of a broad range of Academy Award-winning visual effects toolsets at ILM. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To GIFFORD HOOPER and PHILIP GEORGE of HoverCam for the continuing development of the Helicam miniature helicopter camera system. The current Helicam system is a high-speed, extremely maneuverable, turbine-engine, radio-controlled miniature helicopter that supports professional film and digital cinema cameras. Helicam provides a wide range of stabilized, remotely operated pan, tilt and roll capabilities, achieving shots impossible for full-size helicopters. [Photography]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To JEREMY SELAN for the development of the OpenColorIO color management framework. OpenColorIO, developed at Sony Pictures Imageworks, is an open source framework that enables consistent color visualization of motion picture imagery across multiple facilities and numerous software applications. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To JOHN FRAZIER, CHUCK GASPAR and CLAY PINNEY for the design and development of the Pneumatic Car Flipper. This self-contained high-pressure pneumatic device safely launches a stationary full-sized car on a predetermined trajectory. The precision of operation enhances the safety of performers, and the physical design allows a rapid setup and strike. [Stage Operations]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To JOSHUA PINES, DAVID REISNER, LOU LEVINSON, CURTIS CLARK, ASC, and DAVID REGISTER for the development of the American Society of Cinematographers Color Decision List technology. The ASC CDL unifies color correction principles for use on- and off-set, providing for the faithful reproduction of color values across a variety of color correction devices. This technology provides basic image-processing mathematics that translate the lift, gamma and gain settings to a set of common color values to help preserve the cinematographer's intent throughout production. [Systems]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To MARTIN HILL, JON ALLITT and NICK McKENZIE for the creation of the spherical harmonics-based efficient lighting system at Weta Digital. The spherical harmonics lighting pipeline precomputes and reuses a smooth approximation of time-consuming visibility calculations. This enables artists to quickly see the results of changing lights, materials and set layouts in scenes with extremely complex geometry. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To MATT PHARR, GREG HUMPHREYS and PAT HANRAHAN for their formalization and reference implementation of the concepts behind physically based rendering, as shared in their book ""Physically Based Rendering."" Physically based rendering has transformed computer graphics lighting by more accurately simulating materials and lights, allowing digital artists to focus on cinematography rather than the intricacies of rendering. First published in 2004, ""Physically Based Rendering"" is both a textbook and a complete source-code implementation that has provided a widely adopted practical roadmap for most physically based shading and lighting systems used in film production. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To OLIVIER MAURY, IAN SACHS and DAN PIPONI for the creation of the ILM Plume system that simulates and renders fire, smoke and explosions for motion picture visual effects. The unique construction of this system combines fluid solving and final image rendering on the GPU (Graphics Processing Unit) hardware without needing an intermediate step involving the CPU. This innovation reduces turnaround time, resulting in significant efficiency gains for the ILM effects department. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To PETER HUANG and CHRIS PERRY for their architectural contributions to, and to HANS RIJPKEMA and JOE MANCEWICZ for the core engineering of, the Voodoo application framework. For more than a decade, Voodoo's unique design concepts have enabled a broad range of character animation toolsets to be developed at Rhythm & Hues. [Digital Imaging Technology]",Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),To RONALD D. HENDERSON for the development of the FLUX gas simulation system. The use of the Fast Fourier Transform for solving partial differential equations allows FLUX a greater level of algorithmic efficiency when multi-threading on modern hardware. This innovation enables the creation of very high-resolution fluid effects while maintaining fast turnaround times. [Digital Imaging Technology],Yes,,
2013 (86th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To THOMAS LOKOVIC and ERIC VEACH for their influential research and publication of the fundamental concepts of deep shadowing technology. Providing a functional and efficient model for the storage of deep opacity information, this technology was widely adopted as the foundation of early deep compositing pipelines. [Digital Imaging Technology]",Yes,,
2013 (86th),SHORT FILM (Animated),Feral -- Daniel Sousa and Dan Golden,No,,
